uniprot_id,label_original,label_recovered,label_used_for_experiments,label_source_tag
B8IPK9,Other,,Other,original
B8J2G0,Other,,Other,original
B8JE66,Other,,Other,original
B9DP10,Other,,Other,original
B9DP91,Other,Histidine,Histidine,name_regex
B9JSD8,Other,,Other,original
B9KEU8,Other,Histidine,Histidine,name_regex
B9KG87,Other,,Other,original
B9KXL4,Other,,Other,original
B9L6E6,Other,Histidine,Histidine,name_regex
B9L9C1,Other,,Other,original
B9LSM2,Other,,Other,original
C0QI33,Other,,Other,original
C0QQC5,Other,Histidine,Histidine,name_regex
C0R1X1,Other,,Other,original
C3MK52,Other,Histidine,Histidine,name_regex
C3MQ86,Other,,Other,original
C3MWY7,Other,,Other,original
C4L6M0,Other,,Other,original
C4LJM9,Other,Histidine,Histidine,name_regex
C4V9G9,TK,,TK,original
C5CHP2,Other,,Other,original
C5D7U6,Other,TK,TK,mapping
C5DNG5,Other,,Other,original
C5DXG0,Other,,Other,original
C6A0S1,TK,,TK,original
C6A187,Other,,Other,original
C6BVJ0,TK,,TK,original
C6BVN3,Other,,Other,original
C6DKS8,Other,,Other,original
C6E5B2,Other,,Other,original
C9DG08,Other,TK,TK,name_regex
E1XT70,Other,TK,TK,name_regex
E1XTK3,Other,TK,TK,name_regex
F4IWB3,Other,CMGC,CMGC,name_regex
F4K495,Other,,Other,original
L7WRZ7,Other,,Other,original
O04059,Other,,Other,original
O05982,Other,,Other,original
O10269,Other,,Other,original
O13733,Other,,Other,original
O13863,Other,,Other,original
O14128,TK,,TK,original
O15991,Other,,Other,original
O25690,Other,Histidine,Histidine,name_regex
O26138,Other,,Other,original
O26366,Other,,Other,original
O26896,Other,,Other,original
O27447,Other,,Other,original
O27587,Other,,Other,original
O27793,TK,,TK,original
O27911,Other,,Other,original
O28379,Other,,Other,original
O29119,Other,,Other,original
O29150,Other,,Other,original
O29395,Other,,Other,original
O29525,Other,,Other,original
O29730,Other,,Other,original
O30175,TK,,TK,original
O34768,Other,,Other,original
O34861,Other,,Other,original
O36385,TK,,TK,original
O43056,Other,Histidine,Histidine,name_regex
O50519,Other,,Other,original
O51575,Other,,Other,original
O51759,Other,,Other,original
O55749,Other,,Other,original
O59128,Other,,Other,original
O59572,Other,,Other,original
O61069,Other,,Other,original
O67332,Other,Histidine,Histidine,name_regex
O69015,Other,Histidine,Histidine,name_regex
O80624,TK,,TK,original
O80795,TK,,TK,original
O80930,Other,CMGC,CMGC,name_regex
O82290,TK,,TK,original
O83373,Other,,Other,original
O84682,Other,TK,TK,name_regex
O86134,Other,,Other,original
O93919,Other,,Other,original
O96432,Other,,Other,original
O96720,Other,,Other,original
O97438,Other,,Other,original
P00537,Other,,Other,original
P04408,Other,,Other,original
P0C0M9,Other,,Other,original
P0C1G0,Other,,Other,original
P0C8I6,Other,,Other,original
P0C8S0,Other,CMGC,CMGC,name_regex
P0C8Y6,Other,CMGC,CMGC,name_regex
P0CM78,Other,TK,TK,name_regex
P0CO34,Other,,Other,original
P0DB94,Other,,Other,original
P0DH62,Other,TKL,TKL,name_regex
P0DTK5,Other,TK,TK,name_regex
P10052,Other,,Other,original
P11500,Other,,Other,original
P12867,Other,,Other,original
P13159,Other,,Other,original
P13300,Other,,Other,original
P15443,Other,,Other,original
P15792,Other,,Other,original
P17653,Other,,Other,original
P18623,Other,,Other,original
P21908,Other,,Other,original
P21974,TK,,TK,original
P22649,Other,,Other,original
P23386,Other,,Other,original
P23983,Other,,Other,original
P24424,Other,,Other,original
P25987,Other,,Other,original
P27155,Other,,Other,original
P27156,Other,,Other,original
P27363,Other,,Other,original
P28855,Other,,Other,original
P30646,Other,,Other,original
P33020,Other,,Other,original
P34335,CAMK,,CAMK,original
P39851,Other,TK,TK,name_regex
P41429,Other,,Other,original
P41719,Other,,Other,original
P42100,Other,,Other,original
P42687,Other,TK,TK,name_regex
P42856,AGC,,AGC,original
P43595,Other,,Other,original
P44033,Other,,Other,original
P44330,Other,,Other,original
P44507,Other,,Other,original
P44991,TK,,TK,original
P45620,Other,,Other,original
P46381,TK,,TK,original
P46558,Other,,Other,original
P51392,Histidine,,Histidine,original
P52344,TK,,TK,original
P52446,TK,,TK,original
P53009,Other,,Other,original
P54621,TK,,TK,original
P54735,Other,,Other,original
P55138,Other,RGC,RGC,name_regex
P55412,Other,,Other,original
P55564,Other,,Other,original
P56103,Other,,Other,original
P57098,Other,,Other,original
P57168,Other,,Other,original
P57509,Other,,Other,original
P57532,Other,,Other,original
P58157,TK,,TK,original
P58185,Other,,Other,original
P58551,Other,,Other,original
P58616,Other,,Other,original
P58617,Other,,Other,original
P59580,Other,,Other,original
P59625,Other,,Other,original
P60551,Other,,Other,original
P60552,Other,,Other,original
P60554,Other,,Other,original
P60555,Other,,Other,original
P60556,Other,,Other,original
P63555,Other,,Other,original
P65217,Other,,Other,original
P71051,Other,TK,TK,name_regex
P72648,Other,,Other,original
P73646,Other,Histidine,Histidine,name_regex
P74594,TK,,TK,original
P74733,Other,,Other,original
P75038,Other,,Other,original
P75524,Other,,Other,original
P76419,Other,,Other,original
P77493,Other,,Other,original
P77624,Other,,Other,original
P83098,STE,,STE,original
P84731,Other,,Other,original
P85193,Other,,Other,original
P85949,Other,,Other,original
P86699,Other,TK,TK,name_regex
P9WG70,Other,,Other,original
Q00097,Other,,Other,original
Q00098,Other,,Other,original
Q01015,TK,,TK,original
Q02149,TK,,TK,original
Q02AL5,Other,Histidine,Histidine,name_regex
Q02XV9,Other,,Other,original
Q03E60,Other,,Other,original
Q03Y28,Other,Histidine,Histidine,name_regex
Q043C5,Other,Histidine,Histidine,name_regex
Q043U2,Other,,Other,original
Q04E53,Other,,Other,original
Q04FB3,Other,,Other,original
Q04U41,Other,,Other,original
Q04UJ2,Other,,Other,original
Q057U7,Other,Histidine,Histidine,name_regex
Q05879,Other,,Other,original
Q081H9,Other,,Other,original
Q08429,Other,,Other,original
Q088T7,Other,,Other,original
Q08AV8,TKL,,TKL,original
Q08BL7,Other,,Other,original
Q09503,CK1,,CK1,original
Q0A8Q4,Other,,Other,original
Q0A8S2,Other,,Other,original
Q0AHY7,Other,Histidine,Histidine,name_regex
Q0AIL5,Other,,Other,original
Q0AIZ4,Other,,Other,original
Q0AQC4,Other,,Other,original
Q0AS12,Other,,Other,original
Q0AXC8,Other,Histidine,Histidine,name_regex
Q0AXK8,Other,,Other,original
Q0BL54,Other,,Other,original
Q0BPZ9,Other,,Other,original
Q0BQI0,Other,,Other,original
Q0C093,Other,,Other,original
Q0C3L9,Other,Histidine,Histidine,name_regex
Q0I4A5,AGC,,AGC,original
Q0I5L8,Other,,Other,original
Q0P4C4,Other,,Other,original
Q0SQA7,Other,TK,TK,name_regex
Q0SS73,Other,,Other,original
Q0STT4,Other,,Other,original
Q0VQP4,Other,,Other,original
Q0W1W1,Other,,Other,original
Q0W2X4,Other,Histidine,Histidine,name_regex
Q0W4U0,Other,,Other,original
Q0W6G4,Other,,Other,original
Q11112,Other,TK,TK,name_regex
Q115I0,Other,,Other,original
Q11L82,Other,,Other,original
Q11U43,Other,,Other,original
Q11XI0,Other,,Other,original
Q11YY6,Other,,Other,original
Q12DV7,Other,,Other,original
Q12TT4,Other,,Other,original
Q12ZS5,Other,,Other,original
Q15UY6,Other,,Other,original
Q15Z10,Other,,Other,original
Q182S8,Other,,Other,original
Q18KI2,Other,,Other,original
Q18LE8,Other,,Other,original
Q18PD9,TK,,TK,original
Q197B6,Other,,Other,original
Q197D1,Other,,Other,original
Q197F0,TK,,TK,original
Q1AVZ3,Other,,Other,original
Q1BY73,Other,,Other,original
Q1D9X8,Other,,Other,original
Q1GXB9,Other,,Other,original
Q1GZI1,Other,,Other,original
Q1IHD2,Other,,Other,original
Q1IK22,Other,,Other,original
Q1IW06,Other,,Other,original
Q1IW70,Other,,Other,original
Q1JAG2,Other,,Other,original
Q1KKZ1,TK,,TK,original
Q1LTY3,Other,,Other,original
Q1LV19,Other,CAMK,CAMK,name_regex
Q1MPW3,Other,,Other,original
Q1MQB3,Other,,Other,original
Q1MRL0,Other,,Other,original
Q1Q973,Other,,Other,original
Q1QFN5,Other,,Other,original
Q1QSI1,Other,,Other,original
Q1QX49,Other,,Other,original
Q1QZ16,Other,,Other,original
Q1RJB3,Histidine,,Histidine,original
Q1WRR5,Other,,Other,original
Q1WSU7,Other,,Other,original
Q21IS9,Other,,Other,original
Q21J10,Other,,Other,original
Q21LZ9,Other,,Other,original
Q21TN9,Other,,Other,original
Q23495,CMGC,,CMGC,original
Q24TX4,Other,,Other,original
Q283L0,Other,CMGC,CMGC,mapping
Q283L3,Other,CMGC,CMGC,mapping
Q28DE0,Atypical,,Atypical,original
Q28FH2,Other,,Other,original
Q28PK5,Other,,Other,original
Q291K8,Other,,Other,original
Q29Q81,Other,CMGC,CMGC,name_regex
Q2FHR7,Other,,Other,original
Q2FS90,TK,,TK,original
Q2FSV9,Other,,Other,original
Q2FTM6,Other,,Other,original
Q2FTU1,Other,,Other,original
Q2FUB2,Other,,Other,original
Q2G9M5,Other,,Other,original
Q2GD44,Other,,Other,original
Q2GDL6,Other,,Other,original
Q2GHE0,Other,,Other,original
Q2GLF7,Other,,Other,original
Q2GLN0,Other,,Other,original
Q2IL45,Other,,Other,original
Q2IYZ6,Other,,Other,original
Q2JKD9,Histidine,,Histidine,original
Q2JN62,Other,,Other,original
Q2LQ62,Other,,Other,original
Q2LUB1,Other,,Other,original
Q2N2K0,TK,,TK,original
Q2N2K1,TK,,TK,original
Q2NFY4,Other,,Other,original
Q2NGN3,Other,,Other,original
Q2NHE3,TK,,TK,original
Q2NUA4,Other,,Other,original
Q2P902,Other,,Other,original
Q2R185,Other,CMGC,CMGC,mapping
Q2RIX1,Other,Histidine,Histidine,name_regex
Q2RWV9,Other,,Other,original
Q2RXB1,Other,,Other,original
Q2RXP6,Other,,Other,original
Q2S1M6,Other,,Other,original
Q2S6J5,Other,,Other,original
Q2S8R2,Other,,Other,original
Q2SIN4,Other,,Other,original
Q2SK46,Other,,Other,original
Q2SPT0,Other,,Other,original
Q2SRR6,Other,,Other,original
Q2STA4,Other,,Other,original
Q2VZS8,Other,,Other,original
Q2W5F9,Other,,Other,original
Q2YD10,Other,,Other,original
Q30PL1,Other,,Other,original
Q30RH7,Other,,Other,original
Q30WM4,TK,,TK,original
Q30Y50,Other,,Other,original
Q311Z5,Other,,Other,original
Q31C67,Other,,Other,original
Q31DP7,Other,,Other,original
Q31H20,Other,,Other,original
Q31N99,Other,Histidine,Histidine,name_regex
Q38ZE2,Other,,Other,original
Q3A3D2,Other,,Other,original
Q3A3X3,Other,,Other,original
Q3A523,Other,,Other,original
Q3A547,Other,,Other,original
Q3AAV5,Other,Histidine,Histidine,name_regex
Q3AC14,Other,,Other,original
Q3AG12,Other,,Other,original
Q3AS37,Other,,Other,original
Q3AU78,Other,,Other,original
Q3B204,Other,,Other,original
Q3B2C2,Other,,Other,original
Q3E8J4,TK,,TK,original
Q3ECS5,Other,CMGC,CMGC,name_regex
Q3IGX6,Other,,Other,original
Q3IHC1,Other,,Other,original
Q3IMM9,Other,,Other,original
Q3IP73,Other,,Other,original
Q3J7R7,Other,,Other,original
Q3JBT3,Other,,Other,original
Q3JEN4,Other,,Other,original
Q3K3L9,Other,TK,TK,name_regex
Q3MD38,Other,,Other,original
Q3SIM9,Other,,Other,original
Q3SIR4,Other,,Other,original
Q3SLI4,Other,,Other,original
Q3ZAF9,Other,,Other,original
Q45827,Histidine,,Histidine,original
Q46171,Other,,Other,original
Q46807,Other,,Other,original
Q46FS5,Other,,Other,original
Q46GV6,Other,,Other,original
Q46QB2,Other,,Other,original
Q47B43,Other,,Other,original
Q47UB3,Other,,Other,original
Q47XU3,Other,,Other,original
Q482J5,Other,,Other,original
Q483B5,Other,,Other,original
Q48452,Other,TK,TK,name_regex
Q48Q15,Other,,Other,original
Q491W5,Other,,Other,original
Q492Q6,Other,,Other,original
Q492T0,Other,,Other,original
Q493S9,Other,Histidine,Histidine,name_regex
Q49V33,Other,TK,TK,name_regex
Q49VS2,Other,,Other,original
Q4A009,Histidine,,Histidine,original
Q4A6Q8,Other,,Other,original
Q4A6S7,Other,,Other,original
Q4A6Z8,Other,,Other,original
Q4A8A6,Other,,Other,original
Q4A8D9,Other,,Other,original
Q4A8L2,Other,,Other,original
Q4A8U3,Other,,Other,original
Q4FMR1,Other,,Other,original
Q4FPB7,Other,,Other,original
Q4FPG0,Other,TK,TK,name_regex
Q4FS43,Other,,Other,original
Q4IR18,Other,TK,TK,name_regex
Q4JA46,Other,Histidine,Histidine,name_regex
Q4JAC4,TK,,TK,original
Q4JAH6,Other,,Other,original
Q4P4C1,Other,,Other,original
Q4W557,Other,Histidine,Histidine,name_regex
Q501X6,TKL,,TKL,original
Q52969,Histidine,,Histidine,original
Q54757,Other,,Other,original
Q54BD1,TK,,TK,original
Q54BM4,Other,,Other,original
Q54C38,TK,,TK,original
Q54C77,TK,,TK,original
Q54CG9,TK,,TK,original
Q54CV5,TK,,TK,original
Q54D80,Other,,Other,original
Q54DF7,CK1,,CK1,original
Q54FH3,TK,,TK,original
Q54G28,TK,,TK,original
Q54H44,CMGC,,CMGC,original
Q54IH6,TK,,TK,original
Q54LT8,Other,,Other,original
Q54PF1,Other,,Other,original
Q54PI5,TK,,TK,original
Q54PM7,Other,,Other,original
Q54QV0,Other,,Other,original
Q54TC3,TK,,TK,original
Q54TR5,TK,,TK,original
Q54US6,TK,,TK,original
Q54V82,TK,,TK,original
Q54VU5,TK,,TK,original
Q54WC0,Other,,Other,original
Q54WZ5,TK,,TK,original
Q54XI9,TK,,TK,original
Q551X9,Histidine,,Histidine,original
Q554D8,TK,,TK,original
Q554L2,TK,,TK,original
Q555U5,TK,,TK,original
Q557D1,TK,,TK,original
Q55855,Other,,Other,original
Q55BM1,TK,,TK,original
Q55BQ3,TK,,TK,original
Q55CW1,TK,,TK,original
Q55EN5,Other,,Other,original
Q55EU4,Other,,Other,original
Q55F27,TK,,TK,original
Q55FJ0,TK,,TK,original
Q55G83,TK,,TK,original
Q55G97,Other,,Other,original
Q55GS2,TK,,TK,original
Q56198,AGC,,AGC,original
Q57741,TK,,TK,original
Q58379,Other,,Other,original
Q58711,Other,TK,TK,name_regex
Q58877,Other,,Other,original
Q5ASE0,TK,,TK,original
Q5F479,Other,,Other,original
Q5F775,Other,,Other,original
Q5FJS7,Other,Histidine,Histidine,name_regex
Q5FM02,Other,,Other,original
Q5FS85,Other,,Other,original
Q5FUU6,Other,,Other,original
Q5HL88,Other,,Other,original
Q5HM37,Other,,Other,original
Q5HPC4,Histidine,,Histidine,original
Q5HPL2,Other,Histidine,Histidine,name_regex
Q5JDN6,Other,TK,TK,name_regex
Q5JHG5,Other,,Other,original
Q5JK52,TK,,TK,original
Q5L5Y4,Other,,Other,original
Q5L9N9,Other,,Other,original
Q5LMW7,Other,,Other,original
Q5LPV9,Other,,Other,original
Q5P8D4,Other,,Other,original
Q5QU37,Other,,Other,original
Q5QZ32,Other,,Other,original
Q5R830,Other,,Other,original
Q5RA30,TK,,TK,original
Q5SI18,Other,,Other,original
Q5SIH5,Other,Histidine,Histidine,name_regex
Q5SL35,Other,,Other,original
Q5U597,TK,,TK,original
Q5UNT1,Other,,Other,original
Q5UNT4,Other,,Other,original
Q5UNT7,Atypical,,Atypical,original
Q5UP25,Other,,Other,original
Q5UPU3,Other,,Other,original
Q5UPZ2,Atypical,,Atypical,original
Q5UQ70,Other,,Other,original
Q5UQ78,Other,,Other,original
Q5UQC1,Other,,Other,original
Q5UR69,Other,,Other,original
Q5UYR8,Other,,Other,original
Q5WDT6,Other,Histidine,Histidine,name_regex
Q5WEY6,Other,,Other,original
Q5WFK3,Other,,Other,original
Q5WLY2,Other,,Other,original
Q5WV30,Other,,Other,original
Q5Z0Z5,Other,Histidine,Histidine,name_regex
Q5ZK13,Other,TK,TK,name_regex
Q602T6,Other,,Other,original
Q60337,Other,,Other,original
Q606M0,Other,,Other,original
Q608S6,Other,,Other,original
Q60B49,Other,,Other,original
Q65I08,Other,,Other,original
Q65KK1,Other,TK,TK,mapping
Q67J15,Other,CMGC,CMGC,mapping
Q67JB0,Other,,Other,original
Q67LA5,Other,Histidine,Histidine,name_regex
Q67LC1,Other,,Other,original
Q67NU0,Other,,Other,original
Q67PR9,Other,,Other,original
Q69TF4,Other,,Other,original
Q6A6T7,Other,,Other,original
Q6A8B2,Other,Histidine,Histidine,name_regex
Q6A8F7,Other,,Other,original
Q6A8H6,Other,,Other,original
Q6A8W6,Other,,Other,original
Q6AD31,Other,,Other,original
Q6AF82,Other,,Other,original
Q6AFY0,Other,,Other,original
Q6AG73,Other,Histidine,Histidine,name_regex
Q6AGF7,Other,,Other,original
Q6AJ91,Other,,Other,original
Q6AJE2,Other,,Other,original
Q6ALV8,Other,,Other,original
Q6AY55,Other,,Other,original
Q6BHL8,Other,,Other,original
Q6BQV7,Other,TK,TK,name_regex
Q6C5P9,Other,TK,TK,name_regex
Q6C6Q7,Other,,Other,original
Q6CNA8,Other,,Other,original
Q6CNG8,Other,,Other,original
Q6CQ06,Other,TK,TK,name_regex
Q6DFF9,Other,,Other,original
Q6EQG2,TK,,TK,original
Q6F0E1,Other,,Other,original
Q6F1R8,Other,,Other,original
Q6F7H0,Other,,Other,original
Q6F9B5,Other,,Other,original
Q6FRN1,Other,,Other,original
Q6FUM2,Other,,Other,original
Q6FW56,Other,TK,TK,name_regex
Q6G439,Other,,Other,original
Q6G5D6,Other,,Other,original
Q6GM07,Other,CMGC,CMGC,name_regex
Q6GZV6,Other,,Other,original
Q6H7U2,Other,,Other,original
Q6IRN0,Other,,Other,original
Q6KH87,Other,,Other,original
Q6KIL4,Other,,Other,original
Q6L016,TK,,TK,original
Q6L0P9,Other,,Other,original
Q6L1U1,Other,Histidine,Histidine,name_regex
Q6LA56,Other,,Other,original
Q6LK43,Other,,Other,original
Q6LPK7,Other,,Other,original
Q6LVM6,Other,,Other,original
Q6LX62,Other,,Other,original
Q6MCA2,Other,,Other,original
Q6MDG3,Other,,Other,original
Q6MEF6,Other,,Other,original
Q6MMX4,Other,,Other,original
Q6MP09,Other,,Other,original
Q6MP28,Other,,Other,original
Q6N140,Other,,Other,original
Q6NWC9,Other,,Other,original
Q6PB06,Other,,Other,original
Q6TNS2,STE,,STE,original
Q6UDK9,Other,,Other,original
Q6ZJ48,TK,,TK,original
Q72DM9,Other,,Other,original
Q72V75,Other,TK,TK,name_regex
Q73HV1,Other,,Other,original
Q74KZ7,Other,,Other,original
Q750K6,Other,,Other,original
Q753Y3,Other,TK,TK,name_regex
Q75EW5,Other,,Other,original
Q7D9K1,TK,,TK,original
Q7M9X1,Other,,Other,original
Q7MAK5,Other,,Other,original
Q7MJ08,Other,,Other,original
Q7MSR3,Other,,Other,original
Q7MWS7,Other,,Other,original
Q7NAD7,Other,,Other,original
Q7NBV1,Other,,Other,original
Q7NK59,Other,,Other,original
Q7NLJ6,Other,Histidine,Histidine,name_regex
Q7NRL1,Other,,Other,original
Q7NRQ7,Other,,Other,original
Q7NSS4,Other,,Other,original
Q7NTK7,Other,,Other,original
Q7P1R6,Other,,Other,original
Q7T320,Other,,Other,original
Q7T6Y1,Other,,Other,original
Q7UP92,Other,,Other,original
Q7UPP0,Other,,Other,original
Q7V3E6,Other,,Other,original
Q7VE61,Other,,Other,original
Q7VEI9,Other,,Other,original
Q7VGF9,Other,,Other,original
Q7VHF4,Other,Histidine,Histidine,name_regex
Q7VIA1,Other,,Other,original
Q7VIH7,Other,,Other,original
Q7VJ31,Other,,Other,original
Q7VKH4,Other,,Other,original
Q7VP80,Other,,Other,original
Q7VR23,Other,,Other,original
Q7VR42,Other,,Other,original
Q7VXD2,Other,,Other,original
Q7XDH8,Other,CMGC,CMGC,mapping
Q7XR51,TK,,TK,original
Q82DL5,Other,,Other,original
Q82SQ3,Other,,Other,original
Q830L6,Other,,Other,original
Q831T0,Other,Histidine,Histidine,name_regex
Q833W9,Other,,Other,original
Q839J7,Other,,Other,original
Q83EL7,Other,,Other,original
Q83FM3,Other,,Other,original
Q83GE3,Other,,Other,original
Q84JK8,TK,,TK,original
Q869T9,TK,,TK,original
Q87DG5,Other,,Other,original
Q87PM1,TK,,TK,original
Q87T74,Other,,Other,original
Q886D9,Other,,Other,original
Q88Y75,Other,,Other,original
Q88YP6,Other,,Other,original
Q88Z08,Other,Histidine,Histidine,name_regex
Q890J5,Other,,Other,original
Q890L4,Other,TK,TK,name_regex
Q895G1,Other,,Other,original
Q8A4P5,TK,,TK,original
Q8AVX1,Other,,Other,original
Q8C3I9,Other,,Other,original
Q8CXE5,TK,,TK,original
Q8CXL7,Other,,Other,original
Q8D2E8,Other,,Other,original
Q8D2U9,Other,,Other,original
Q8D3A7,Other,,Other,original
Q8DHA4,Other,,Other,original
Q8DI27,Other,Histidine,Histidine,name_regex
Q8ET01,Other,Histidine,Histidine,name_regex
Q8EU53,Other,,Other,original
Q8EUV4,Other,,Other,original
Q8EVJ9,Other,,Other,original
Q8F0S9,Other,,Other,original
Q8FT45,Other,,Other,original
Q8FUI5,TK,,TK,original
Q8G4G1,TK,,TK,original
Q8G813,Other,,Other,original
Q8G997,Other,,Other,original
Q8GAU4,Other,,Other,original
Q8GXS8,Other,,Other,original
Q8KAW7,Other,Histidine,Histidine,name_regex
Q8L518,TK,,TK,original
Q8PXV5,TK,,TK,original
Q8R711,Other,Histidine,Histidine,name_regex
Q8R828,TK,,TK,original
Q8R9T6,TK,,TK,original
Q8RA78,Other,,Other,original
Q8RDE6,Other,,Other,original
Q8RHI9,Other,,Other,original
Q8RIS8,AGC,,AGC,original
Q8RMD4,Other,,Other,original
Q8RXY0,TK,,TK,original
Q8SRK8,TK,,TK,original
Q8SS83,TK,,TK,original
Q8SSH1,CAMK,,CAMK,original
Q8T126,TK,,TK,original
Q8TFH0,TK,,TK,original
Q8TG11,Other,,Other,original
Q8TG12,Other,,Other,original
Q8TUS5,Other,,Other,original
Q8TVD9,Other,,Other,original
Q8TXQ3,Other,,Other,original
Q8TYG6,Other,Histidine,Histidine,name_regex
Q8TZ38,TK,,TK,original
Q8TZB0,Other,,Other,original
Q8TZB3,Other,,Other,original
Q8U4K7,Other,,Other,original
Q8XJL8,TK,,TK,original
Q8XNK5,Other,,Other,original
Q8Y3R9,AGC,,AGC,original
Q8YB10,Other,TK,TK,name_regex
Q8ZWP7,Other,,Other,original
Q90033,Other,,Other,original
Q91FD5,TK,,TK,original
Q91FS1,Other,,Other,original
Q92GC9,Other,,Other,original
Q92PW7,Other,,Other,original
Q92ZT0,Other,,Other,original
Q92ZU4,Other,,Other,original
Q930V2,Other,,Other,original
Q975E6,TK,,TK,original
Q975K7,Other,,Other,original
Q975P2,Other,,Other,original
Q979X5,Other,Histidine,Histidine,name_regex
Q97BH2,Other,,Other,original
Q97BV0,Other,,Other,original
Q97C45,Other,,Other,original
Q97CC8,TK,,TK,original
Q97JN8,Other,Histidine,Histidine,name_regex
Q989S7,Other,,Other,original
Q98PN5,Other,,Other,original
Q98RF7,Other,,Other,original
Q9A7N9,Other,,Other,original
Q9A8J2,Other,,Other,original
Q9ADB2,Other,Histidine,Histidine,name_regex
Q9AV28,Other,CMGC,CMGC,name_regex
Q9CAH1,Other,,Other,original
Q9CAR3,Other,,Other,original
Q9CFG8,Other,,Other,original
Q9CLD5,Other,,Other,original
Q9CN56,TK,,TK,original
Q9CPS8,Other,CMGC,CMGC,name_regex
Q9GTW8,TK,,TK,original
Q9HIT1,Other,,Other,original
Q9HKR6,Other,Histidine,Histidine,name_regex
Q9HLE5,Other,,Other,original
Q9HLZ2,TK,,TK,original
Q9HNP1,Other,,Other,original
Q9J509,TK,,TK,original
Q9J523,TK,,TK,original
Q9J579,TK,,TK,original
Q9JJR5,AGC,,AGC,original
Q9K7E4,Other,Histidine,Histidine,name_regex
Q9K8X7,Other,,Other,original
Q9KAG8,Other,,Other,original
Q9KCZ4,AGC,,AGC,original
Q9KFF1,Other,,Other,original
Q9KGL9,Other,,Other,original
Q9KWG3,Other,,Other,original
Q9KX62,Other,,Other,original
Q9LMN1,Other,,Other,original
Q9LTJ2,Other,CMGC,CMGC,name_regex
Q9LVX6,Other,CMGC,CMGC,name_regex
Q9LYN6,TK,,TK,original
Q9PNB8,Other,,Other,original
Q9PQS9,Other,,Other,original
Q9RAM6,Other,Histidine,Histidine,name_regex
Q9RPS7,TK,,TK,original
